,CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM,NEW_NAME
603,100009134,402,53175,166600,Lipid,Plasmalogen,2810.0,NAMED,IQACMFWAGALEAQ-WESJWMGVSA-N,[H][C@](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,,4947190,HMDB0011151,,6443157,Pos Late,palmityllinoleoylGPCO
604,100009139,402,53195,166625,Lipid,Phosphatidylcholine (PC),2284.0,NAMED,SRQSAJRUMDQMMS-NLDJLLEISA-N,O=C(CCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,,24766559,HMDB0007883,,24778634,Pos Late,myristoylarachidonoylGPC
605,100009141,402,52699,165472,Lipid,Phosphatidylcholine (PC),2355.0,NAMED,MAAMGQXOTCBPFS-JPGWWKBXSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*,,24766720,HMDB0008056,,24778873,Pos Late,stearoyldocosapentaenoylGPCn
606,100009142,402,52700,165473,Lipid,Phosphatidylcholine (PC),2356.0,NAMED,GLPAGCOJQYNMCC-NEEAVLKMSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*,,24766719,HMDB0008055,,24778871,Pos Late,stearoyldocosapentaenoylGPCn
607,100009146,402,55061,208175,Lipid,Phosphatidylcholine (PC),2354.0,NAMED,AXZGUCXCTZMPTR-UVGACIQRSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*,1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*,,24766718,HMDB0008054,,24778868,Pos Late,stearoyladrenoylGPC
608,100009147,402,52703,165476,Lipid,Lysoplasmalogen,2850.0,NAMED,XKBJVQHMEXMFDZ-AREMUKBSSA-N,[H][C@](O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCCCC,1-stearyl-GPC (O-18:0)*,1-stearyl-GPC (O-18:0)*,,2015318,HMDB0011149,C04317,2733532,Pos Late,stearylGPCO
609,100009160,402,52713,165492,Lipid,Plasmalogen,2821.0,NAMED,FZMYLOBGNYZPQO-QLSONYGBSA-N,[H][C@](OC(CCCCCCC/C=C\CCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)CO/C=C\CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,,24767482,HMDB0011207,,52923882,Pos Late,enylpalmitoylpalmitoleoylGPCP
610,100009162,402,52716,165495,Lipid,Plasmalogen,2820.0,NAMED,PEWXKAOBUSBJLD-MCBGMKGZSA-N,[H][C@](OC(CCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)CO/C=C\CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,,9322076,HMDB0011206,,11146967,Pos Late,enylpalmitoylpalmitoylGPCP
611,100009169,402,57375,210902,Lipid,Phosphatidylinositol (PI),2549.0,NAMED,IBUKXRINTKQBRQ-KCKFLZCVSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCCCCCCCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,"1,2-dipalmitoyl-GPI (16:0/16:0)*","1,2-dipalmitoyl-GPI (16:0/16:0)*",,24767663,HMDB0009778,,,Pos Late,dipalmitoylGPI
612,100009179,402,54987,208076,Lipid,Phosphatidylinositol (PI),2558.0,NAMED,FPHAZHKZJQOPBU-CHBQLONJSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,1-palmitoyl-2-docosahexaenoyl-GPI (16:0/22:6)*,1-palmitoyl-2-docosahexaenoyl-GPI (16:0/22:6)*,,,,,,Pos Late,palmitoyldocosahexaenoylGPI
613,100009184,402,54984,208073,Lipid,Phosphatidylinositol (PI),2576.0,NAMED,ZUGLBBVIAIBIKG-KXPCXWIZSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*,1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*,,24767699,HMDB0009814,,,Pos Late,stearoyldihomolinolenoylGPInor
614,100009204,402,57341,210842,Lipid,Phosphatidylethanolamine (PE),2422.0,NAMED,SLKDGVPOSSLUAI-PGUFJCEWSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCCC)=O,"1,2-dipalmitoyl-GPE (16:0/16:0)*","1,2-dipalmitoyl-GPE (16:0/16:0)*",,393103,HMDB0008923,,445468,Pos Late,dipalmitoylGPE
615,100009215,402,57336,210835,Lipid,Phosphatidylethanolamine (PE),2452.0,NAMED,XJPVAWWHABLYPE-KPRICRNFSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,,24768480,HMDB0009002,,52924903,Pos Late,stearoyldihomolinolenoylGPEnor
616,100009217,402,53174,166599,Lipid,Phosphatidylethanolamine (PE),2470.0,NAMED,SSCDRSKJTAQNNB-DWEQTYCFSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,"1,2-dilinoleoyl-GPE (18:2/18:2)*","1,2-dilinoleoyl-GPE (18:2/18:2)*",,7825762,HMDB0009093,,9546812,Pos Late,dilinoleoylGPE
617,100009218,402,53184,166613,Lipid,Phosphatidylethanolamine (PE),2471.0,NAMED,ZOXULAUECYWFFP-PDLBZXEASA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-linolenoyl-GPE (18:2/18:3)*,1-linoleoyl-2-linolenoyl-GPE (18:2/18:3)*,,24768558,HMDB0009095,,52924366,Pos Late,linoleoyllinolenoylGPE
618,100009219,402,55041,210837,Lipid,Phosphatidylethanolamine (PE),2465.0,NAMED,PECSWFQRRFRZPW-BHPGJWMBSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,,24768534,HMDB0009069,,348281223,Pos Late,oleoylarachidonoylGPE
619,100009220,402,53209,166647,Lipid,Phosphatidylethanolamine (PE),2469.0,NAMED,JZSZAGWWWKKXLO-RMEBTJIYSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*,1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*,,24768542,HMDB0009078,,52922113,Pos Late,oleoyldocosahexaenoylGPE
620,100009222,402,53189,166619,Lipid,Phosphatidylethanolamine (PE),2472.0,NAMED,LFGBKOUQHCWBQI-BZGLIJSBSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,,24768565,HMDB0009102,,348279332,Pos Late,linoleoylarachidonoylGPE
621,100009223,402,53210,166648,Lipid,Phosphatidylethanolamine (PE),2474.0,NAMED,HIZMZVSEIXACMP-JDWCRHTJSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-docosahexaenoyl-GPE (18:2/22:6)*,1-linoleoyl-2-docosahexaenoyl-GPE (18:2/22:6)*,,24768574,HMDB0009111,,52924892,Pos Late,linoleoyldocosahexaenoylGPE
622,100009227,305,54885,207775,Lipid,Lysophospholipid,2733.0,NAMED,VEEHTGYBVMTAAF-RFFZIGDUSA-N,[H][C@@](CO)(O)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(O)=O,1-linoleoyl-GPG (18:2)*,1-linoleoyl-GPG (18:2)*,,,HMDB0240600,,,Polar,linoleoylGPG
623,100009232,400,53231,179281,Xenobiotics,Chemical,6271.0,NAMED,DZLNHFMRPBPULJ-VKHMYHEASA-N,O=C(O)[C@]1(NCSC1)[H],thioproline,thioproline,34592-47-4,84120,HMDB0062164,,93176,Pos Early,thioproline
624,100009233,402,52944,166270,Lipid,Fatty Acid Metabolism (Acyl Choline),1961.0,NAMED,UFQZDKMTMXCDBP-UHFFFAOYSA-N,C[N+](C)(C)CCOC(CCCCCCCCCCCCCC[CH2-])=O,palmitoylcholine,palmitoylcholine,,133731,HMDB0240592,,151731,Pos Late,palmitoylcholine
625,100009239,305,54724,207379,Energy,TCA Cycle,1462.0,NAMED,UKZDIMBDWHZXOK-UHFFFAOYSA-N,OC(C(C1)C(C(O)=O)OC1=O)=O,isocitric lactone,isocitric lactone,4702-32-3,88729,,,98259,Polar,isocitriclactone
626,100009271,400,52984,166220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1938.0,NAMED,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(O)CC(OC(C[N+](C)(C)C)CC([O-])=O)=O,(S)-3-hydroxybutyrylcarnitine,(S)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,71464477,Pos Early,Shydroxybutyrylcarnitine
627,100009272,402,53013,166346,Lipid,Hexosylceramides (HCER),3078.0,NAMED,VJLLLMIZEJJZTE-NNTBDIJYSA-N,[H][C@](O)([C@@](NC(CCCCCCCCCCCCCCC)=O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[H])/C=C/CCCCCCCCCCCCC,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),,,,,,Pos Late,glycosylNpalmitoylsphingosined
628,100009331,402,53260,179345,Lipid,Fatty Acid Metabolism (Acyl Choline),1962.0,NAMED,GFSSJDJAEKYAGX-UHFFFAOYSA-N,O=C(CCCCCCC/[C-]=C/CCCCCCCC)OCC[N+](C)(C)C,oleoylcholine,oleoylcholine,,,HMDB0240596,,59040790,Pos Late,oleoylcholine
629,100009343,402,53176,166602,Lipid,Phosphatidylcholine (PC),2378.0,NAMED,HZGAVPNEGHQJID-UNBCHYIMSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,,24766802,HMDB0008141,,52922731,Pos Late,linoleoyllinolenoylGPC
630,100009345,402,53180,166609,Lipid,Phosphatidylcholine (PC),2328.0,NAMED,MMUCLZZSNHBNFL-KBTBXKTRSA-N,O=C(CCCCCCC/C=C\CCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,,24766677,HMDB0008008,,52922452,Pos Late,palmitoleoyllinolenoylGPC
631,100009357,402,53187,166616,Lipid,Phosphatidylethanolamine (PE),2464.0,NAMED,RGWPWGGERDDMEL-LMERDAGQSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-oleoyl-2-dihomo-linolenoyl-GPE (18:1/20:3)*,1-oleoyl-2-dihomo-linolenoyl-GPE (18:1/20:3)*,,24768533,HMDB0009365,,52924625,Pos Late,oleoyldihomolinolenoylGPE
632,100009360,402,53202,166632,Lipid,Phosphatidylcholine (PC),2374.0,NAMED,LQILTFYUCKNMSR-AZWNZLRBSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n3)*,1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n3)*,,,HMDB0008122,,53478773,Pos Late,oleoyldocosapentaenoylGPCn
633,100009361,402,53203,166633,Lipid,Phosphatidylcholine (PC),2375.0,NAMED,FBWAPFMKODNGIU-SYTOKZNUSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n6)*,1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n6)*,,,HMDB0008122,,,Pos Late,oleoyldocosapentaenoylGPCn
634,100009364,402,53192,166622,Lipid,Phosphatidylcholine (PC),2346.0,NAMED,QLAPQVPZKNRKSF-FYBVJDQOSA-N,CCCCCCCCCCCCCCCCCC(OCC(OC(CC/C=C/C/C=C/CCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,"phosphatidylcholine (18:0/20:2, 20:0/18:2)*","phosphatidylcholine (18:0/20:2, 20:0/18:2)*",,,"HMDB0008143,HMDB0008045",,,Pos Late,phosphatidylcholine
635,100009375,402,53211,166645,Lipid,Phosphatidylcholine (PC),2385.0,NAMED,OUAMUEKHWHGDGC-OQDXYYEUSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-linoleoyl-2-docosapentaenyol-GPC (18:2/22:5n3)*,1-linoleoyl-2-docosapentaenyol-GPC (18:2/22:5n3)*,,,,,,Pos Late,linoleoyldocosapentaenyolGPCn
636,100009376,402,55037,208147,Lipid,Plasmalogen,2815.0,NAMED,UKPNUUDYLNCIOE-IZHHWLPXSA-N,[H][C@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,,24769344,HMDB0011460,,52925039,Pos Late,enyloleoyldocosahexaenoylGPEP
637,100009393,209,57651,212701,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1569.0,NAMED,KBGYPXOSNDMZRV-PDBXOOCHSA-N,CC/C=C\C/C=C\C/C=C\CCCCCC(O)=O,hexadecatrienoate (16:3n3),hexadecatrienoate (16:3n3),7561-64-0,4471853,,,91820460,Neg,hexadecatrienoaten
638,100009394,209,57652,212703,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1584.0,NAMED,WPJGPAAPSBVXNU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCC(O)=O,hexadecadienoate (16:2n6),hexadecadienoate (16:2n6),28290-73-5,13628094,HMDB0000477,,13932172,Neg,hexadecadienoaten
639,100009397,402,53217,178781,Lipid,Phosphatidylcholine (PC),2384.0,NAMED,HRBNRYBXXRPMKP-QNDMKCBJSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-eicosapentaenoyl-GPC (18:2/20:5)*,1-linoleoyl-2-eicosapentaenoyl-GPC (18:2/20:5)*,,24766811,HMDB0008149,,52922747,Pos Late,linoleoyleicosapentaenoylGPC
640,100009399,402,53218,178786,Lipid,Phosphatidylethanolamine (PE),2473.0,NAMED,AJTJVNKPLZTLHV-RJJHQZCFSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-eicosapentaenoyl-GPE (18:2/20:5)*,1-linoleoyl-2-eicosapentaenoyl-GPE (18:2/20:5)*,,24768567,HMDB0009104,,52924374,Pos Late,linoleoyleicosapentaenoylGPE
641,100009406,402,53223,178791,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1903.0,NAMED,JFAGPSOZZSTLRF-KHPPLWFESA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCC/C=C\CCCCCC,palmitoleoylcarnitine (C16:1)*,palmitoleoylcarnitine (C16:1)*,,28639183,HMDB0013207,,71464547,Pos Late,palmitoleoylcarnitineC
642,100010839,402,54691,180906,Lipid,Lysoplasmalogen,2858.0,NAMED,CFANDHZPOSNKNO-UDHSZFGOSA-N,O=P(O)(OCCN)OC[C@@](OC(CCCCCCC/C=C\CCCCCCCC)=O)([H])CO/C=C\CCCCCC/C=C\CCCCCCCC,1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*,1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*,,24769325,HMDB0011441,,53480897,Pos Late,enyloleoyloleoylGPEP
643,100010869,305,57547,211434,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",434.0,NAMED,AOWPAWLEXIYETE-UHFFFAOYSA-N,OC(C)(C(O)=O)C(C)O,"2,3-dihydroxy-2-methylbutyrate","2,3-dihydroxy-2-methylbutyrate",14868-24-7,266858,HMDB0029576,,301941,Polar,dihydroxymethylbutyrate
644,100010895,400,57554,211532,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4285.0,NAMED,RFCQJGFZUQFYRF-ZOQUXTDFSA-N,O=C1N(C=CC(N)=N1)[C@@H]([C@H](OC)[C@@H]2O)O[C@@H]2CO,2'-O-methylcytidine,2'-O-methylcytidine,2140-72-9,133067,,,150971,Pos Early,Omethylcytidine
645,100010896,209,57655,212709,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4244.0,NAMED,SXUXMRMBWZCMEN-ZOQUXTDFSA-N,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(NC2=O)=O)CO)O,2'-O-methyluridine,2'-O-methyluridine,2140-76-3,92343,HMDB0240328,,102212,Neg,Omethyluridine
646,100010901,400,55015,208464,Peptide,Gamma-glutamyl Amino Acid,656.0,NAMED,LNLLNTMHVMIMOG-YUMQZZPRSA-N,O=C(N[C@@H](CCCCN)C(O)=O)CC[C@H](N)C(O)=O,gamma-glutamyl-alpha-lysine,gamma-glutamyl-alpha-lysine,,58747,,,65254,Pos Early,gammaglutamylalphalysine
647,100010915,402,54941,208026,Lipid,Diacylglycerol,2932.0,NAMED,XYIQDUUJTXPBFG-JKUSIIDJSA-N,OC[C@](OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)(COC(CCCCCCCCCCCCCCC)=O)[H],palmitoyl-dihomo-linolenoyl-glycerol (16:0/20:3n3 or 6) [2]*,palmitoyl-dihomo-linolenoyl-glycerol (16:0/20:3n3 or 6) [2]*,,,,,,Pos Late,palmitoyldihomolinolenoylglycerolnor
648,100010917,402,54942,208027,Lipid,Diacylglycerol,2925.0,NAMED,YEJYLHKQOBOSCP-OZKTZCCCSA-N,CCCCCCCC/C=C\CCCCCCCC(O[C@@H](CO)COC(CCCCCCCCCCCCCCC)=O)=O,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,,,HMDB0007102,C13861,5282283,Pos Late,palmitoyloleoylglycerol
649,100010919,402,54946,208031,Lipid,Diacylglycerol,2944.0,NAMED,AFSHUZFNMVJNKX-CLFAGFIQSA-N,OCC(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,,,HMDB0007218,,9543716,Pos Late,oleoyloleoylglycerol
650,100010923,402,54956,208041,Lipid,Diacylglycerol,2962.0,NAMED,KRECEGQUDDMNAQ-MYBRWWDOSA-N,OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,,,HMDB0007257,,9543796,Pos Late,linoleoylarachidonoylglycerol
651,100010924,402,54957,208042,Lipid,Diacylglycerol,2933.0,NAMED,YJEMDFYSDGNQNM-KUKVZOPTSA-N,CCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,,,HMDB0007112,,9543736,Pos Late,palmitoylarachidonoylglycerol
652,100010925,402,54958,208043,Lipid,Diacylglycerol,2934.0,NAMED,YJEMDFYSDGNQNM-KUKVZOPTSA-N,CCCCCCCCCCCCCCCC(OCC(CO)OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)=O,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,,,HMDB0007112,,9543736,Pos Late,palmitoylarachidonoylglycerol
653,100010927,402,54964,208049,Lipid,Diacylglycerol,2954.0,NAMED,ZDBLXLQFRZTIIU-ZPNZQGKLSA-N,OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCCC/C=C/C/C=C\C/C=C\CCCCC)=O,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,,,HMDB0007250,,9543737,Pos Late,linoleoyllinolenoylglycerol
654,100010929,402,54950,208035,Lipid,Diacylglycerol,2966.0,NAMED,GPMAAGRGFWBOSO-KLJRXRINSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(CO)OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)=O,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,,,HMDB0007266,,9543899,Pos Late,linoleoyldocosahexaenoylglycerol
655,100010930,402,54967,208052,Lipid,Diacylglycerol,2931.0,NAMED,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,,,HMDB0007132,,9543699,Pos Late,palmitoleoyllinoleoylglycerol
656,100010935,402,54954,208039,Lipid,Diacylglycerol,2908.0,NAMED,XITYIRJXXQNQKT-FYWRMAATSA-N,CCCCCCCCCCCCCC(OCC(OC(CCCCCCCCC/C=C/CCCCCC)=O)CO)=O,"diacylglycerol (14:0/18:1, 16:0/16:1) [2]*","diacylglycerol (14:0/18:1, 16:0/16:1) [2]*",,,,,,Pos Late,diacylglycerol
657,100010937,402,54961,208046,Lipid,Diacylglycerol,2960.0,NAMED,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,,,HMDB0007228,,9543786,Pos Late,oleoylarachidonoylglycerol
658,100010939,402,54965,208050,Lipid,Diacylglycerol,2928.0,NAMED,YFBCIDURFTWKDQ-JNNNPDOGSA-N,CCCCCCCCCCCCCCCC(OCC(OC(CCCC/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*,palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*,,,"HMDB0007104,HMDB0007105",,"348277338,348277337",Pos Late,palmitoyllinolenoylglycerol
659,100010940,402,54966,208051,Lipid,Diacylglycerol,2909.0,NAMED,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",,,,,,Pos Late,diacylglycerol
