,CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM,NEW_NAME
783,100010926,402,54963,208048,Lipid,Diacylglycerol,2953.0,NAMED,ZDBLXLQFRZTIIU-ZPNZQGKLSA-N,OC[C@](OC(CCCC/C=C/C/C=C\C/C=C\CCCCC)=O)(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)[H],linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*,linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*,,,HMDB0007249,,14275409,Pos Late,linoleoyllinolenoylglycerol
784,100010927,402,54964,208049,Lipid,Diacylglycerol,2954.0,NAMED,ZDBLXLQFRZTIIU-ZPNZQGKLSA-N,OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCCC/C=C/C/C=C\C/C=C\CCCCC)=O,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,,,HMDB0007250,,9543737,Pos Late,linoleoyllinolenoylglycerol
785,100010928,402,54949,208034,Lipid,Diacylglycerol,2965.0,NAMED,GPMAAGRGFWBOSO-KLJRXRINSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)CO)=O,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,,,HMDB0007266,,9543899,Pos Late,linoleoyldocosahexaenoylglycerol
786,100010929,402,54950,208035,Lipid,Diacylglycerol,2966.0,NAMED,GPMAAGRGFWBOSO-KLJRXRINSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(CO)OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)=O,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*,,,HMDB0007266,,9543899,Pos Late,linoleoyldocosahexaenoylglycerol
787,100010930,402,54967,208052,Lipid,Diacylglycerol,2931.0,NAMED,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,,,HMDB0007132,,9543699,Pos Late,palmitoleoyllinoleoylglycerol
788,100010934,402,54953,208038,Lipid,Diacylglycerol,2907.0,NAMED,XEQQGHISHUGMIP-WUKNDPDISA-N,CCCCCCCCCCCCCC(OCC(OC(CCCCCCC/C=C/CCCCCCCC)=O)CO)=O,"diacylglycerol (14:0/18:1, 16:0/16:1) [1]*","diacylglycerol (14:0/18:1, 16:0/16:1) [1]*",,,,,,Pos Late,diacylglycerol
789,100010935,402,54954,208039,Lipid,Diacylglycerol,2908.0,NAMED,XITYIRJXXQNQKT-FYWRMAATSA-N,CCCCCCCCCCCCCC(OCC(OC(CCCCCCCCC/C=C/CCCCCC)=O)CO)=O,"diacylglycerol (14:0/18:1, 16:0/16:1) [2]*","diacylglycerol (14:0/18:1, 16:0/16:1) [2]*",,,,,,Pos Late,diacylglycerol
790,100010936,402,54960,208045,Lipid,Diacylglycerol,2959.0,NAMED,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,,,HMDB0007228,,9543786,Pos Late,oleoylarachidonoylglycerol
791,100010937,402,54961,208046,Lipid,Diacylglycerol,2960.0,NAMED,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,,,HMDB0007228,,9543786,Pos Late,oleoylarachidonoylglycerol
792,100010939,402,54965,208050,Lipid,Diacylglycerol,2928.0,NAMED,YFBCIDURFTWKDQ-JNNNPDOGSA-N,CCCCCCCCCCCCCCCC(OCC(OC(CCCC/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*,palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*,,,"HMDB0007104,HMDB0007105",,"348277338,348277337",Pos Late,palmitoyllinolenoylglycerol
793,100010940,402,54966,208051,Lipid,Diacylglycerol,2909.0,NAMED,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",,,,,,Pos Late,diacylglycerol
794,100010941,402,54968,208053,Lipid,Diacylglycerol,2951.0,NAMED,MQGBAQLIFKSMEM-WVZYQCMWSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,,,HMDB0007248,,9543729,Pos Late,linoleoyllinoleoylglycerol
795,100010942,402,54969,208054,Lipid,Diacylglycerol,2952.0,NAMED,MQGBAQLIFKSMEM-WVZYQCMWSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,,,HMDB0007248,,9543729,Pos Late,linoleoyllinoleoylglycerol
796,100010949,402,57450,211104,Lipid,Diacylglycerol,2957.0,NAMED,NSXLMTYRMFVYNT-IOLLQWDPSA-N,CCCCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*,stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*,,,HMDB0007170,C00165,6438587,Pos Late,stearoylarachidonoylglycerol
797,100010950,402,57449,211103,Lipid,Diacylglycerol,2958.0,NAMED,NSXLMTYRMFVYNT-IOLLQWDPSA-N,CCCCCCCCCCCCCCCCCC(OCC(CO)OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)=O,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,,,HMDB0007170,,6438587,Pos Late,stearoylarachidonoylglycerol
798,100010951,402,54994,208087,Lipid,Phosphatidylinositol (PI),2579.0,NAMED,SHIZRFSRTKXRQL-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)COP(O)(OC1C(O)C(O)C(O)C(O)C1O)=O)=O,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,,,,,,Pos Late,oleoylarachidonoylGPI
799,100010955,305,57564,211466,Xenobiotics,Chemical,6222.0,NAMED,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,O=S(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O)=O,perfluorooctanesulfonate (PFOS),perfluorooctanesulfonate (PFOS),1763-23-1,67068,HMDB0059586,C18142,74483,Polar,perfluorooctanesulfonatePFOS
800,100010965,402,55011,208118,Lipid,Phosphatidylcholine (PC),2369.0,NAMED,AJYXDMLIYIHUFX-YWNVXTCZSA-N,CCCCCC/C=C/CCCCCCCCCCCC(OC(COP([O-])(OCC[N+](C)(C)C)=O)COC(CCCCCCCCC/C=C/CCCCCC)=O)=O,1-oleoyl-2-eicosenoyl-GPC (18:1/20:1)*,1-oleoyl-2-eicosenoyl-GPC (18:1/20:1)*,,,,C00157,,Pos Late,oleoyleicosenoylGPC
801,100010966,402,55040,208150,Lipid,Plasmalogen,2808.0,NAMED,PXPSGTINXJQLBR-VQJSHJPSSA-N,[H][C@](OC(CCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,,9977836,HMDB0013405,,11803170,Pos Late,palmitylstearoylGPCO
802,100015586,402,57332,210830,Lipid,Plasmalogen,2807.0,NAMED,WOTHHEHCEYHCFE-LDLOPFEMSA-N,[H][C@](OC(CCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,,128719,,,145911,Pos Late,palmitylpalmitoylGPCO
803,100015590,402,57721,213236,Lipid,Plasmalogen,2845.0,NAMED,LMGTVCKIUNTOEP-HJTCUGKVSA-N,[H][C@](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCCCC,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,,4947110,HMDB13418,,6443070,Pos Late,stearyllinoleoylGPCO
804,100015609,402,57416,211068,Lipid,Ceramides,3051.0,NAMED,XXWRZIYYFPIQHE-XPAOSYCESA-N,[H][C@](NC(CCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,N-palmitoyl-sphingadienine (d18:2/16:0)*,N-palmitoyl-sphingadienine (d18:2/16:0)*,,,HMDB0240686,,,Pos Late,Npalmitoylsphingadienined
805,100015618,402,57373,210900,Lipid,Diacylglycerol,2936.0,NAMED,BXVYQJJBMVVALQ-UNMZRDIWSA-N,CCCCCCCCCCCCCCCC(OCC(OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)CO)=O,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,,,HMDB0007121,,9543827,Pos Late,palmitoyldocosahexaenoylglycerol
806,100015622,402,57371,210898,Lipid,Hexosylceramides (HCER),3081.0,NAMED,YIGARKIIFOHVPF-YMBRMJIUSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCC)=O)(CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,glycosyl-N-behenoyl-sphingosine (d18:1/22:0)*,glycosyl-N-behenoyl-sphingosine (d18:1/22:0)*,,24846901,,,,Pos Late,glycosylNbehenoylsphingosined
807,100015624,402,57372,210899,Lipid,Ceramides,3053.0,NAMED,HILTUFAERVOALR-MQXYEJFFSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,N-behenoyl-sphingadienine (d18:2/22:0)*,N-behenoyl-sphingadienine (d18:2/22:0)*,,,,,,Pos Late,Nbehenoylsphingadienined
808,100015637,209,57663,212725,Lipid,"Fatty Acid, Monohydroxy",1992.0,NAMED,RPGJJWLCCOPDAZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCC(O)C(O)=O,2-hydroxybehenate,2-hydroxybehenate,,167899,HMDB0061660,,193484,Neg,hydroxybehenate
809,100015643,402,57426,211079,Lipid,Sphingolipid Synthesis,3022.0,NAMED,KWDXKYNWAKMLKK-YQMRQDNGSA-N,OC(/C=C/CCCCCCCC/C=C\CCC)C(CO)N([H])[H],sphingadienine,sphingadienine,25696-03-1,4952479,,,6449795,Pos Late,sphingadienine
810,100015666,400,57404,211020,Lipid,Phospholipid Metabolism,2259.0,NAMED,ZWZWYGMENQVNFU-AKGZTFGVSA-N,OC([C@@H](N)COP(OCC(CO)O)(O)=O)=O,glycerophosphoserine*,glycerophosphoserine*,,2339060,,,3081457,Pos Early,glycerophosphoserine
811,100015681,402,57406,211055,Lipid,Diacylglycerol,2935.0,NAMED,IVRNQYIPGILFPZ-NKFLWTETSA-N,OCC(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O,palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*,palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*,,,,,,Pos Late,palmitoleoylarachidonoylglycerol
812,100015689,402,57415,211066,Lipid,Phosphatidylcholine (PC),2305.0,NAMED,QAPGDFJIZLYEBT-DYMXKLMASA-N,O=C(CCCCCCCCCCCCCCC)OCC(COP(OCC[N+](C)(C)C)([O-])=O)OC(C(O)CCCCCC/C=C\C/C=C\CCCCC)=O,1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*,1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*,,,,,,Pos Late,palmitoylhydroxylinoleoylGPCOH
813,100015723,402,57428,211081,Lipid,Sphingosines,3188.0,NAMED,BTUSGZZCQZACPT-YYZTVXDQSA-N,OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCC,hexadecasphingosine (d16:1)*,hexadecasphingosine (d16:1)*,,28533427,,,14767871,Pos Late,hexadecasphingosined
814,100015727,402,57437,211091,Lipid,Ceramides,3071.0,NAMED,ODRVSCJZSDNQBP-LMGPGFSZSA-N,OC(/C=C/CCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"ceramide (d16:1/24:1, d18:1/22:1)*","ceramide (d16:1/24:1, d18:1/22:1)*",,,,,,Pos Late,ceramidedd
815,100015730,402,57457,211111,Lipid,Hexosylceramides (HCER),3101.0,NAMED,PGPGBBSNMWQXTA-LMGPGFSZSA-N,OC(/C=C/CCCCCCCCCCC)C(COC1C(O)C(O)C(O)C(CO)O1)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"glycosyl ceramide (d16:1/24:1, d18:1/22:1)*","glycosyl ceramide (d16:1/24:1, d18:1/22:1)*",,,,,,Pos Late,glycosylceramidedd
816,100015744,402,57443,211097,Lipid,Ceramides,3072.0,NAMED,QMVWGDBKESWTON-OQKRWUNJSA-N,CCCCCCCCCCCCC/C=C/C(O)C(NC(CCC/C=C/CC/C=C/CCCCCCCCCCCCCC)=O)CO,"ceramide (d18:2/24:1, d18:1/24:2)*","ceramide (d18:2/24:1, d18:1/24:2)*",,,"HMDB0240679,HMDB0240680",,,Pos Late,ceramidedd
817,100015745,402,57453,211107,Lipid,Hexosylceramides (HCER),3103.0,NAMED,WYTRSDHGWSSQLK-PCKKJQKNSA-N,OC(/C=C/CCCCCCCC/C=C\CCC)C(COC1C(O)C(O)C(O)C(CO)O1)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",,,,,,Pos Late,glycosylceramidedd
818,100015751,402,57448,211102,Lipid,Hexosylceramides (HCER),3102.0,NAMED,ZTXYYHYUNQRYIR-BLIGVESQSA-N,CCCCCCCCCCCCC/C=C/C(O)C(NC(CCCCCCCCC/C=C/CCCCCCCCCCC)=O)COC1OC(CO)C(O)C(O)C1O,"glycosyl ceramide (d18:1/23:1, d17:1/24:1)*","glycosyl ceramide (d18:1/23:1, d17:1/24:1)*",,,,,,Pos Late,glycosylceramidedd
819,100015755,402,57440,211094,Lipid,Ceramides,3070.0,NAMED,XWBWIAOWSABHFI-QOSDPKFLSA-N,OC(/C=C/CCCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCCCCCCCC)=O,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",,,"HMDB0240684,HMDB0240682,HMDB0004951",,,Pos Late,ceramideddd
820,100015759,402,57464,211120,Lipid,Fatty Acid Metabolism (Acyl Choline),1968.0,NAMED,WYVHUXGFCVDOEA-UHFFFAOYSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCCCCCCCCCCCC)=O,stearoylcholine*,stearoylcholine*,,,HMDB0240648,,90111,Pos Late,stearoylcholine
821,100015760,402,57463,211119,Lipid,Fatty Acid Metabolism (Acyl Choline),1966.0,NAMED,GVYIAXNFCSAJSK-OKLKQMLOSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCC/C=C/C/C=C/CCCCC)=O,linoleoylcholine*,linoleoylcholine*,,,HMDB0013213,,53481656,Pos Late,linoleoylcholine
822,100015762,209,57467,211123,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1592.0,NAMED,RILVNGKQIULBOQ-YHTMAJSVSA-N,CCCCC/C=C/C/C=C/C/C=C/CCCCCCCCC(O)=O,docosatrienoate (22:3n6)*,docosatrienoate (22:3n6)*,,,,,75955220,Neg,docosatrienoaten
823,100015785,209,57810,213739,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1583.0,NAMED,YHGJECVSSKXFCJ-KUBAVDMBSA-N,OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,nisinate (24:6n3),nisinate (24:6n3),68378-49-4,9967286,HMDB0013025,,11792612,Neg,nisinaten
824,100015787,402,57475,211138,Lipid,Sphingomyelins,3141.0,NAMED,HAFQHLHNPJDAGB-MAJDXUCPSA-N,CCCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)/C=C/CCCCCCCCCCCCC)COP([O-])(OCC[N+](C)(C)C)=O)=O,"sphingomyelin (d18:1/19:0, d19:1/18:0)*","sphingomyelin (d18:1/19:0, d19:1/18:0)*",,,,,,Pos Late,sphingomyelindd
825,100015788,402,57474,211137,Lipid,Sphingomyelins,3130.0,NAMED,YMTVMVYOUDDTQJ-UOMMIRHQSA-N,[H][C@](NC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,sphingomyelin (d18:2/18:1)*,sphingomyelin (d18:2/18:1)*,,,HMDB0001348,,52931155,Pos Late,sphingomyelind
826,100015789,402,57479,211142,Lipid,Sphingomyelins,3132.0,NAMED,ZLNGRWIWHFFRNK-UKCALJHFSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCC/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/24:2)*,sphingomyelin (d18:2/24:2)*,,,HMDB0240644,,,Pos Late,sphingomyelind
827,100015790,402,57480,211143,Lipid,Sphingomyelins,3146.0,NAMED,SDUGEKJCGFHJRC-GKPQAQNZSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:2/21:0, d16:2/23:0)*","sphingomyelin (d18:2/21:0, d16:2/23:0)*",,,HMDB0240676,,,Pos Late,sphingomyelindd
828,100015791,402,57482,211145,Lipid,Sphingomyelins,3131.0,NAMED,FEKSRDMVIULIDJ-SQPFVDNVSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCC/C=C/CCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/23:1)*,sphingomyelin (d18:2/23:1)*,,,HMDB0240668,,,Pos Late,sphingomyelind
829,100015792,402,57478,211141,Lipid,Sphingomyelins,3152.0,NAMED,JONXXLXMISNQNG-BXMSAMRLSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",,24846885,"HMDB0240675,HMDB0240674,HMDB0240673,HMDB0240671",,,Pos Late,sphingomyelindddd
830,100015793,402,57483,211146,Lipid,Sphingomyelins,3137.0,NAMED,YHBBZTIPONDTRX-TVUHHANTSA-N,[H][C@](NC(CCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,"sphingomyelin (d17:2/16:0, d18:2/15:0)*","sphingomyelin (d17:2/16:0, d18:2/15:0)*",,,HMDB0240677,,,Pos Late,sphingomyelindd
831,100015831,402,57511,211212,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1910.0,NAMED,WJCRATGUUISKDG-QNEBEIHSSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenoylcarnitine (C18:3)*,linolenoylcarnitine (C18:3)*,,,,,,Pos Late,linolenoylcarnitineC
832,100015832,402,57514,211215,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1886.0,NAMED,IUMXSSOVGPXXJL-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCCCC,behenoylcarnitine (C22)*,behenoylcarnitine (C22)*,,28639204,HMDB0062468,,71464577,Pos Late,behenoylcarnitineC
833,100015833,402,57513,211214,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1885.0,NAMED,SVJLJQBGUITFLI-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC,arachidoylcarnitine (C20)*,arachidoylcarnitine (C20)*,,28639199,HMDB0006460,,53477833,Pos Late,arachidoylcarnitineC
834,100015834,402,57515,211216,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1887.0,NAMED,YDUFZFUYBBPVLJ-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,lignoceroylcarnitine (C24)*,lignoceroylcarnitine (C24)*,,,HMDB0240665,,,Pos Late,lignoceroylcarnitineC
835,100015837,402,57518,211219,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1912.0,NAMED,RBFQHRALHSUPIA-SNPVRQPZSA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,arachidonoylcarnitine (C20:4),arachidonoylcarnitine (C20:4),,,HMDB0006455,,136212424,Pos Late,arachidonoylcarnitineC
836,100015838,402,57519,211220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1905.0,NAMED,PVOQPLSKYNZHOT-OUKQBFOZSA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC,eicosenoylcarnitine (C20:1)*,eicosenoylcarnitine (C20:1)*,,,,,,Pos Late,eicosenoylcarnitineC
837,100015839,402,57520,211221,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1911.0,NAMED,OLZWDVKTOGTVLC-UTJQPWESSA-N,O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O,dihomo-linoleoylcarnitine (C20:2)*,dihomo-linoleoylcarnitine (C20:2)*,,,,,,Pos Late,dihomolinoleoylcarnitineC
838,100015840,402,57521,211222,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1913.0,NAMED,RDIZZXFTCZPSRY-WYTUUNCASA-N,O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,,,,,,Pos Late,dihomolinolenoylcarnitineCnor
839,100015841,402,57525,211226,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1906.0,NAMED,WDWXOVLPQSTGNY-SEYXRHQNSA-N,O=C(CCCCCCCCCCC/C=C\CCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,erucoylcarnitine (C22:1)*,erucoylcarnitine (C22:1)*,,,,,,Pos Late,erucoylcarnitineC
840,100015842,402,57522,211223,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1881.0,NAMED,MDDWQHVKSHTZTD-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,pentadecanoylcarnitine (C15)*,pentadecanoylcarnitine (C15)*,,,HMDB0062517,,123132011,Pos Late,pentadecanoylcarnitineC
841,100015845,402,57523,211224,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1920.0,NAMED,WLLMYDQRCSWAST-WSDBEMKQSA-N,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(C[N+](C)(C)C)CC([O-])=O,docosahexaenoylcarnitine (C22:6)*,docosahexaenoylcarnitine (C22:6)*,,,,,,Pos Late,docosahexaenoylcarnitineC
842,100015846,402,57531,211232,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1907.0,NAMED,QGIHQXKFCAACHN-SEYXRHQNSA-N,O=C(CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,nervonoylcarnitine (C24:1)*,nervonoylcarnitine (C24:1)*,,,HMDB0006509,,,Pos Late,nervonoylcarnitineC
843,100015850,402,57528,211229,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1917.0,NAMED,OLORTLVEDIELGC-SNPVRQPZSA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,adrenoylcarnitine (C22:4)*,adrenoylcarnitine (C22:4)*,,,,,,Pos Late,adrenoylcarnitineC
844,100015851,402,57529,211230,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1918.0,NAMED,MJPIXACTUMSGGI-WMPRHZDHSA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,docosapentaenoylcarnitine (C22:5n3)*,docosapentaenoylcarnitine (C22:5n3)*,,,,,71464594,Pos Late,docosapentaenoylcarnitineCn
